Num.col,Colector,Localidad-sym,Familia,Genero,especie,Infraespecifico,calificadorID,Nombre cientifico,N¼ individuos en parche,UICN,LISTA-ROJA-ECUADOR,Habito,Amenazada,Localidad,NOTAS,ENDEMICA PAIS,ENDEMICA CENTINELA,PAIS,,,,,,,,,,
17679,"Clark, John Littner",CC,Gesneriaceae,Besleria,,,,Besleria sp.,,,,Hierba,,Cascadas Cristal,,,,,,,,,,,,,,
17680,"Clark, John Littner",CC,Ericaceae,indet,,,,Ericaceae,,,,,,Cascadas Cristal,,,,,,,,,,,,,,
17681,"Clark, John Littner",CC,Campanulaceae,Burmeistera,,,,Burmeistera sp.,,,,Hierba,,Cascadas Cristal,,,,,,,,,,,,,,
17682,"Clark, John Littner",CC,Gesneriaceae,Gasteranthus,acuticarinatus,,,Gasteranthus acuticarinatus,300,,VU-prov.,Hierba,s’,Cascadas Cristal,,,,,,,,,,,,,,
17683,"Clark, John Littner",CC,Gesneriaceae,Gasteranthus,calcaratus,,,Gasteranthus calcaratus,,,,Hierba,,Cascadas Cristal,,,,,,,,,,,,,,
17686,"Clark, John Littner",CC,Gesneriaceae,Gasteranthus,,,,Gasteranthus sp.,,,,Hierba,,Cascadas Cristal,,,,,,,,,,,,,,
17687,"Clark, John Littner",CC,Costaceae,Costus,,,,Costus sp.,,,,Hierba,,Cascadas Cristal,,,,,,,,,,,,,,
17688,"Clark, John Littner",CC,Gesneriaceae,Glossoloma,,,,Glossoloma sp.,,,,Hierba,,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Solanaceae,Solanum,abitaguense,,,Solanum abitaguense,<100,,,,,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Malvaceae,Quararibea,casasecae,,cf.,Quararibea cf. casasecae,<100,,EN-prov.,çrbol,,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Bromeliaceae,Ronnbergia,deleonii,,,Ronnbergia deleonii,<100,,LC,Ep’fita,no,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Capparaceae,Podandrogyne,flammea,,,Podandrogyne flammea,<100,,,,,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Melastomataceae,Blakea,incompta,,,Blakea incompta,<50,,,Planta trepadora,,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Solanaceae,Solanum,juglandifolium,,cf.,Solanum cf. juglandifolium,<100,,,,,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Orchidaceae,Monophyllorchis,maculata,,,Monophyllorchis maculata,<100,,,Hierba,no,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Melastomataceae,Miconia,rennerae,,,Miconia rennerae,<50,,VU,çrbol,s’,Cascadas Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CC,Campanulaceae,Burmeistera,smaragdi,,,Burmeistera smaragdi,<100,,VU,Hierba,s’,Cascadas Cristal,,,,,,,,,,,,,,
4717,JC Cer—n,CDP,Melastomataceae,Miconia,,,,Miconia,,,,çrbol,,Centinela del pichincha,,,,,,,,,,,,,,
4718,JC Cer—n,CDP,Solanaceae,Schultesianthus,,,,Schultesianthus,,,,Planta trepadora,,Centinela del pichincha,,,,,,,,,,,,,,
4719,JC Cer—n,CDP,Indeterminada,,,,,,,,,Hemiep’fita,,Centinela del pichincha,,,,,,,,,,,,,,
4721,JC Cer—n,CDP,Melastomataceae,Miconia ,conocuatrecasii,,,Miconia conocuatrecasii,,,,çrbol,,Centinela del pichincha,,,,,,,,,,,,,,
4723,JC Cer—n,CDP,Melastomataceae,Bellucia,umbellata,,,Bellucia umbellata,,,,çrbol,,Centinela del pichincha,,,,,,,,,,,,,,
4725,JC Cer—n,CDP,Rubiaceae,Posoqueria,coriacea,maxima,,Posoqueria coriacea subsp. maxima,,,,çrbol,,Centinela del pichincha,,,,,,,,,,,,,,
4728,JC Cer—n,CDP,Aquifoliaceae,Ilex,,,,Ilex,,,,çrbol,,Centinela del pichincha,,,,,,,,,,,,,,
4811,JC Cer—n,CDP,Rubiaceae,Palicourea,,,,Palicourea,,,,çrbol,,Centinela del pichincha,,,,,,,,,,,,,,
4813,JC Cer—n,CDP,Campanulaceae,Burmeistera,,,,Burmeistera,,,,Hierba trepadora,,Centinela del pichincha,,,,,,,,,,,,,,
4814,JC Cer—n,CDP,Elaeocarpaceae,Sloanea,pubescens,,,Sloanea pubescens,,,,çrbol,,Centinela del pichincha,,,,,,,,,,,,,,
4815,JC Cer—n,CDP,Sapotaceae,Chrysophyllum,venezuelanense, ,,Chrysophyllum venezuelanense,,,,çrbol,,Centinela del pichincha,,,,,,,,,,,,,,
4816,JC Cer—n,CDP,Solanaceae,Markea,,,,Markea,,,,Planta trepadora,,Centinela del pichincha,,,,,,,,,,,,,,
4817,JC Cer—n,CDP,Ericaceae,Macleania,pentaptera,,,Macleania pentaptera,,,VU,Arbusto,s’,Centinela del pichincha,,,,,,,,,,,,,,
4818,JC Cer—n,CDP,Clusiaceae,Clusia,,,,Clusia,,,,Arbusto,,Centinela del pichincha,,,,,,,,,,,,,,
4820,JC Cer—n,CDP,Gesneriaceae,Monopyle,,,,Monopyle,,,,Hierba trepadora,,Centinela del pichincha,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CDP,Melastomataceae,Blakea,involvens,,,Blakea involvens,<100,,,,,Centinela del Pichincha,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CDP,Polygonaceae,Coccoloba,obovata,,,Coccoloba cf. obovata,<50,,,,,Centinela del Pichincha,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CDP,Ericaceae,Macleania,pentaptera,,,Macleania pentaptera,<100,,VU,Arbusto,s’,Centinela del Pichincha,,,,,,,,,,,,,,
observacion,A Fern‡ndez,CP,Rubiaceae,Rudgea,zappiae,,cf.,Rudgea cf. zappiae,<50,,EN-prov,Arbusto,s’,,,,,,,,,,,,,,,
106,A Fern‡ndez,M2,Meliaceae,Trichillia,,,,Trichillia,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
107,A Fern‡ndez,M2,Piperaceae,Piper,fuliginosum,,cf.,Piper cf. fuliginosum,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
110,A Fern‡ndez,M2,Malvaceae,Matisia,longipes,,cf.,Matisia cf. longipes,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
112,A Fern‡ndez,M2,Arecaceae,Aiphanes,bicornis,,,Aiphanes bicornis,,,,Palma cespitosa,,Milton Murillo M2,,,,,,,,,,,,,,
4573,JC Cer—n,M2,Ericaceae,Psammisia,aberrans,,,Psammisia aberrans,,,,Ep’fita,,Milton Murillo M2,,,,,,,,,,,,,,
4575,JC Cer—n,M2,Acanthaceae,Pseuderanthemum,leptorhachis,,,Pseuderanthemum leptorhachis,,,,Hierba,,Milton Murillo M2,,,,,,,,,,,,,,
4579,JC Cer—n,M2,Gesneriaceae,Monopyle,,,,Monopyle,,,,Hierba trepadora,,Milton Murillo M2,,,,,,,,,,,,,,
4582,JC Cer—n,M2,Alstroemeriaceae,Bomarea,multiflora,,cf.,Bomarea cf. multiflora,,,,Ep’fita,,Milton Murillo M2,,,,,,,,,,,,,,
4584,JC Cer—n,M2,Cordiaceae,Cordia,,,,Cordia,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
4585,JC Cer—n,M2,Rubiaceae,Notopleura,lateriflora,,,Notopleura lateriflora,,,,Arbusto,,Milton Murillo M2,,,,,,,,,,,,,,
4588,JC Cer—n,M2,Gesneriaceae,Besleria,tambensis,,,Besleria tambensis,,,,Hierba,,Milton Murillo M2,,,,,,,,,,,,,,
4589,JC Cer—n,M2,Araliaceae,Sciodaphyllum,magnifolium,,cf.,Sciodaphyllum cf. magnifolium,,,,Arbolito,,Milton Murillo M2,,,,,,,,,,,,,,
4593,JC Cer—n,M2,Araliaceae,Sciodaphyllum,,,,Sciodaphyllum sp.,,,,Arbolito,,Milton Murillo M2,,,,,,,,,,,,,,
4594,JC Cer—n,M2,Costaceae,Costus,laevis,,,Costus laevis,,,,Hierba,,Milton Murillo M2,,,,,,,,,,,,,,
4609,JC Cer—n,M2,Urticaceae,Pilea,filicina,,cf.,Pilea cf. filicina,,,,Hierba trepadora,,Milton Murillo M2,,,,,,,,,,,,,,
4612,JC Cer—n,M2,Marcgraviaceae,Marcgravia,nervosa,,cf.,Marcgravia cf. nervosa,,,,Ep’fita,,Milton Murillo M2,,,,,,,,,,,,,,
4613,JC Cer—n,M2,Fabaceae,Erythrina,megistophylla,,aff.,Erythrina aff. megistophylla,,,,,,Milton Murillo M2,,,,,,,,,,,,,,
4643,JC Cer—n,M2,Malvaceae,Phragmotheca,sp. nov.,,,Phragmotheca sp. nov.,<5,,CR,çrbol,S’,Milton Murillo M2,Segundo individuo encontrado pero talado.,,,,,,,,,,,,,
4646,JC Cer—n,M2,Primulaceae,Ardisia,,,,Ardisia sp.,,,,Hierba,,Milton Murillo M2,,,,,,,,,,,,,,
4647,JC Cer—n,M2,Chrysobalanaceae,Licania ,dodsonii,,,Licania dodsonii,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
4649,JC Cer—n,M2,Boraginaceae,Cordia ,bilsensis,,,Cordia bilsensis,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
4653,JC Cer—n,M2,Rubiaceae,Schradera,stellata,,,Schradera stellata,,,,Ep’fita,,Milton Murillo M2,,,,,,,,,,,,,,
4654,JC Cer—n,M2,Gesneriaceae,Paradrymonia,splendens,,,Paradrymonia splendens,,,VU,Planta trepadora,s’,Milton Murillo M2,,,,,,,,,,,,,,
4655,JC Cer—n,M2,Clusiaceae,Clusia,bracteosa,,aff.,Clusia aff. bracteosa,,,,Hemiep’fita,,Milton Murillo M2,,,,,,,,,,,,,,
4656,JC Cer—n,M2,Annonaceae,Guatteria,pittieri,,aff.,Guatteria aff. pittieri,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
4657,JC Cer—n,M2,Araceae,,,,,Araceae,,,,Ep’fita,,Milton Murillo M2,,,,,,,,,,,,,,
4659,JC Cer—n,M2,Lecythidaceae,Eschweilera,awaensis,,cf.,Eschweilera cf. awaensis,,,NT-ARTICULO,çrbol,no,Milton Murillo M2,,,,,,,,,,,,,,
4663,JC Cer—n,M2,Annonaceae,Guatteria,pittieri,,aff.,Guatteria aff. pittieri,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
4664,JC Cer—n,M2,Gesneriaceae,Drymonia,warszewicziana,,,Drymonia warszewicziana,,,,Arbusto,,Milton Murillo M2,,,,,,,,,,,,,,
4667,JC Cer—n,M2,Commelinaceae,Dichorisandra,hexandra,,,Dichorisandra hexandra,,,,Hierba,,Milton Murillo M2,,,,,,,,,,,,,,
4668,JC Cer—n,M2,Commelinaceae,Dichorisandra,,,,Dichorisandra,,,,Hierba,,Milton Murillo M2,,,,,,,,,,,,,,
4674,JC Cer—n,M2,Araceae,Anthurium,,,,Anthurium sp.,,,,Ep’fita,,Milton Murillo M2,,,,,,,,,,,,,,
4676,JC Cer—n,M2,Sapindaceae,Matayba,,,,Matayba,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
4677,JC Cer—n,M2,Urticaceae,Pilea,antioquensis,,cf.,Pilea cf. antioquensis,,,,Hierba trepadora,,Milton Murillo M2,,,,,,,,,,,,,,
4678,JC Cer—n,M2,Piperaceae,,,,,Piperaceae,,,,Hierba trepadora,,Milton Murillo M2,,,,,,,,,,,,,,
4679,JC Cer—n,M2,Malvaceae,Matisia,castano,,,Matisia castano,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
4680,JC Cer—n,M2,Sapotaceae,Pouteria,,,,Pouteria,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
4681,JC Cer—n,M2,Gesneriaceae,Drymonia,warszewicziana,,,Drymonia warszewicziana,,,,Hierba trepadora,,Milton Murillo M2,,,,,,,,,,,,,,
4682,JC Cer—n,M2,Cucurbitaceae,Gurania,lobata,,aff.,Gurania aff. lobata,,,,Planta trepadora,,Milton Murillo M2,,,,,,,,,,,,,,
4684,JC Cer—n,M2,Malvaceae,Phragmotheca,sp. nov.,,,Phragmotheca sp. nov.,<5,,CR,çrbol,S’,Milton Murillo M2,Segundo individuo encontrado pero talado.,,,,,,,,,,,,,
4685,JC Cer—n,M2,Primulaceae,Ardisia,,,,Ardisia sp.,,,,çrbol,,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Lecythidaceae,Eschweilera,awaensis,,,Eschweilera awaensis,<30,,NT-ARTICULO,çrbol,no,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Malvaceae,Theobroma,cimolinae,,cf.,Theobroma cf. cimolinae,<100,,,,,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Malvaceae,Sterculia,colombiana,,,Sterculia colombiana,<100,,,,,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Melastomataceae,Blakea,involvens,,,Blakea involvens,<100,,,,,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Fabaceae,Erythrina,megistophylla,,aff.,Erythrina aff. megistophylla,<100,,,,,Milton Murillo M2,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M2,Gesneriaceae,Paradrymonia,splendens,,,Paradrymonia splendens,<100,,VU,Planta trepadora,s’,Milton Murillo M2,,,,,,,,,,,,,,
4596,JC Cer—n,M3,Gesneriaceae,Columnea,floribunda,,cf.,Columnea cf. floribunda,,,,Hierba trepadora,,Milton Murillo M3,,,,,,,,,,,,,,
4597,JC Cer—n,M3,Rubiaceae,Gonzalagunia,diccoca,,,Gonzalagunia diccoca,,,,Arbolito,,Milton Murillo M3,,,,,,,,,,,,,,
4599,JC Cer—n,M3,Araceae,Philodendron,,,,Philodendron,,,,Hierba,,Milton Murillo M3,,,,,,,,,,,,,,
4600,JC Cer—n,M3,Begoniaceae,Begonia,semiovata,,cf.,Begonia cf. semiovata,,,,Hierba,,Milton Murillo M3,,,,,,,,,,,,,,
4602,JC Cer—n,M3,Sapindaceae,Allophylus,sp.,,,Allophylus sp.,,,,çrbol,,Milton Murillo M3,,,,,,,,,,,,,,
4707,JC Cer—n,M3,Melastomataceae,Miconia,cooperi,,cf.,Miconia cf. cooperi,,,,çrbol,,Milton Murillo M3,,,,,,,,,,,,,,
4708,JC Cer—n,M3,Rubiaceae,Palicourea ,montivaga,,,Palicourea montivaga,,,,çrbol,,Milton Murillo M3,,,,,,,,,,,,,,
4710,JC Cer—n,M3,Annonaceae,Guatteria,pittieri,,aff.,Guatteria aff. pittieri,,,,çrbol,,Milton Murillo M3,,,,,,,,,,,,,,
4713,JC Cer—n,M3,Solanaceae,Cuatresia,,,,Cuatresia,,,,Liana,,Milton Murillo M3,,,,,,,,,,,,,,
4715,JC Cer—n,M3,Fabaceae,Swartzia,decidua,,,Swartzia decidua,1,,EN-Articulo,çrbol,s’,Milton Murillo M3,,,,,,,,,,,,,,
observacion,JC Cer—n,M3,Fabaceae,Swartzia,decidua,,,Swartzia decidua,5,,EN-Articulo,çrbol,s’,Milton Murillo M3,En el borde del camino que lleva a todos los parches.,,,,,,,,,,,,,
observacion,A Fern‡ndez,M3,Melastomataceae,Blakea,involvens,,,Blakea involvens,<100,,,,,Milton Murillo M3,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M3,Fabaceae,Erythrina,megistophylla,,aff.,Erythrina aff. megistophylla,<100,,,,,Milton Murillo M3,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M3,Gesneriaceae,Paradrymonia,splendens,,,Paradrymonia splendens,<100,,VU,Planta trepadora,s’,Milton Murillo M3,,,,,,,,,,,,,,
4532,JC Cer—n,M4,Gesneriaceae,Glossoloma,sprucei,,,Glossoloma sprucei,,,,Hierba,,Milton Murillo M4,,,,,,,,,,,,,,
4533,JC Cer—n,M4,Clusiaceae,Clusia,niambiensis,,,Clusia niambiensis,,,,çrbol,,Milton Murillo M4,,,,,,,,,,,,,,
4535,JC Cer—n,M4,Piperaceae,Peperomia,,,,Peperomia,,,,Hierba,,Milton Murillo M4,,,,,,,,,,,,,,
4537,JC Cer—n,M4,Gesneriaceae,Columnea,floribunda,,,Columnea floribunda,,,,Hierba trepadora,,Milton Murillo M4,,,,,,,,,,,,,,
4538,JC Cer—n,M4,Gesneriaceae,Columnea ,eburnea,,,Columnea eburnea,,,,Hierba trepadora,,Milton Murillo M4,,,,,,,,,,,,,,
4539,JC Cer—n,M4,Gesneriaceae,Drymonia,teuscheri,,,Drymonia teuscheri,,,,Arbusto,,Milton Murillo M4,,,,,,,,,,,,,,
4540,JC Cer—n,M4,Gesneriaceae,Cremosperma,humidum,,,Cremosperma humidum,,,,Hierba trepadora,,Milton Murillo M4,,,,,,,,,,,,,,
4541,JC Cer—n,M4,Gesneriaceae,Drymonia,warszewicziana,,,Drymonia warszewicziana,,,,Hierba trepadora,,Milton Murillo M4,,,,,,,,,,,,,,
4542,JC Cer—n,M4,Gesneriaceae,Monopyle,macrocarpa,,,Monopyle macrocarpa,,,,Hierba,,Milton Murillo M4,,,,,,,,,,,,,,
4543,JC Cer—n,M4,Ericaceae,Psammisia,caloneura,,,Psammisia caloneura,,,,Arbusto,,Milton Murillo M4,,,,,,,,,,,,,,
4544,JC Cer—n,M4,Ericaceae,Psammisia,sodiroi,,,Psammisia sodiroi,,,,Hemiep’fita,,Milton Murillo M4,,,,,,,,,,,,,,
4545,JC Cer—n,M4,Ericaceae,Cavendishia,,,,Cavendishia,,,,Planta trepadora,,Milton Murillo M4,,,,,,,,,,,,,,
4546,JC Cer—n,M4,Lecythidaceae,Gustavia,speciosa,,,Gustavia speciosa,,,,çrbol,,Milton Murillo M4,,,,,,,,,,,,,,
4549,JC Cer—n,M4,Malvaceae,Matisia,castano,,,Matisia castano,,,,çrbol,,Milton Murillo M4,,,,,,,,,,,,,,
4550,JC Cer—n,M4,Acanthaceae,Aphelandra,,,,Aphelandra flammea,,,,Arbusto,,Milton Murillo M4,,,,,,,,,,,,,,
4552,JC Cer—n,M4,Araceae,Anthurium ,,,,Anthurium sp.,,,,Planta trepadora,,Milton Murillo M4,,,,,,,,,,,,,,
4553,JC Cer—n,M4,Melastomataceae,Blakea,horologica,,,Blakea horologica,,,,Hemiep’fita,,Milton Murillo M4,,,,,,,,,,,,,,
4554,JC Cer—n,M4,Bromeliaceae,Ronnbergia,deleonii,,,Ronnbergia deleonii,,,LC,Bejuco,no,Milton Murillo M4,,,,,,,,,,,,,,
4556,JC Cer—n,M4,Gesneriaceae,Drymonia,brochidodroma,,,Drymonia brochidodroma,,,,Hierba,,Milton Murillo M4,,,,,,,,,,,,,,
4557,JC Cer—n,M4,Commelinaceae,Dichorisandra,ulei,,,Dichorisandra ulei,,,,Hierba,,Milton Murillo M4,,,,,,,,,,,,,,
4558,JC Cer—n,M4,Rubiaceae,Notopleura,wilburiana,,,Notopleura wilburiana,,,,Hierba,,Milton Murillo M4,,,,,,,,,,,,,,
4560,JC Cer—n,M4,Campanulaceae,Burmeistera,crassifolia,,,Burmeistera crassifolia,,,,Hierba trepadora,,Milton Murillo M4,,,,,,,,,,,,,,
4561,JC Cer—n,M4,Araceae,,,,,Araceae,,,,Ep’fita,,Milton Murillo M4,,,,,,,,,,,,,,
4562,JC Cer—n,M4,Solanaceae,Capsicum,lycianthoides,,cf.,Capsicum cf. lycianthoides,,,,Hierba,,Milton Murillo M4,,,,,,,,,,,,,,
4563,JC Cer—n,M4,Rubiaceae,Sabicea,,,,Sabicea,,,,Hierba trepadora,,Milton Murillo M4,,,,,,,,,,,,,,
4564,JC Cer—n,M4,Bromeliaceae,Ronnbergia,deleonii,,,Ronnbergia deleonii,,,LC,Hierba,no,Milton Murillo M4,,,,,,,,,,,,,,
observacion,A Fern‡ndez,M4,Bromeliaceae,Ronnbergia,deleonii,,,Ronnbergia deleonii,<100,,LC,Ep’fita,no,Milton Murillo M4,,,,,,,,,,,,,,
113,A Fern‡ndez,NC,Solanaceae,Solanum,,,,Solanum,,,,Hemiep’fita,,Milton Murillo - Norte Cristal,,,,,,,,,,,,,,
114,A Fern‡ndez,NC,Phyllanthaceae,Hieronyma,scabrida,,aff.,Hieronyma aff. scabrida,,,,çrbol,,Milton Murillo - Norte Cristal,,,,,,,,,,,,,,
116,A Fern‡ndez,NC,Actinidaceae,Saurauia,,,,Saurauia,,,,çrbol,,Milton Murillo - Norte Cristal,,,,,,,,,,,,,,
117,A Fern‡ndez,NC,Urticaceae,Coussapoa,herthae,,,Coussapoa herthae,,,,çrbol,,Milton Murillo - Norte Cristal,,,,,,,,,,,,,,
118,A Fern‡ndez,NC,Lecythidaceae,Eschweilera,,,,Eschweilera,,,,çrbol,,Milton Murillo - Norte Cristal,,,,,,,,,,,,,,
122,A Fern‡ndez,NC,Polypodiaceae,Pleopeltis,wiesbauri,,,Pleopeltis wiesbauri,,,,Ep’fita,,Milton Murillo - Norte Cristal,,,,,,,,,,,,,,
observacion,A Fern‡ndez,NC,Phyllanthaceae,Hieronyma,scabrida,,aff.,Hieronyma aff. scabrida,<50,,,çrbol,,Milton Murillo - Norte Cristal,,,,,,,,,,,,,,
6545,"Guevara, Juan Ernesto",Otro,Caricaceae,Vasconcellea,microcarpa,,,Vasconcellea microcarpa,,,,çrbol,,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
6556,"Guevara, Juan Ernesto",Otro,Elaeocarpaceae,Sloanea,guianensis,,,Sloanea guianensis,,,,,,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
9980,"Cornejo, Xavier",Otro,Burseraceae,Protium,amplum,,,Protium amplum,,,,çrbol,,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
9981,"Cornejo, Xavier",Otro,Rubiaceae,Cinchona,pubescens,,,Cinchona pubescens,,,,,,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
9983,"Cornejo, Xavier",Otro,Campanulaceae,Burmeistera,crassifolia,,,Burmeistera crassifolia,,,,Hierba trepadora,,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
9990,"Cornejo, Xavier",Otro,Fabaceae,Swartzia,decidua,,,Swartzia decidua,,,EN-Articulo,çrbol,s’,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
9992,"Cornejo, Xavier",Otro,Rubiaceae,Palicourea,palenquensis,,,Palicourea palenquensis,,,,çrbol,,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
9993,"Cornejo, Xavier",Otro,Arecaceae,Geonoma,tenuissima,,,Geonoma tenuissima,,,VU,çrbol,s’,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
9994,"Cornejo, Xavier",Otro,Orchidaceae,Sobralia,valida,,,Sobralia valida,,,,,,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
9998,"Cornejo, Xavier",Otro,Orchidaceae (Pleurothallidinae),Platystele,acutilingua,,,Platystele acutilingua,,,,,,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
9999,"Cornejo, Xavier",Otro,Dennstaedtiaceae,Dennstaedtia,obtusifolia,,,Dennstaedtia obtusifolia,,,,,,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
10001,"Cornejo, Xavier",Otro,Araceae,Philodendron,dodsonii,,,Philodendron dodsonii,,,,,,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
observacion,DM White,Otro,Fabaceae,Swartzia,decidua,,,Swartzia decidua,<50,,EN-Articulo,çrbol,s’,"Centinela: Respaldo del Bimbe, quebrada patch under antennas",,,,,,,,,,,,,,
1520,TLP Couvreur,Otro,Myristicaeae,Virola,sebifera,,,Virola sebifera,,,,çrbol,,"La Centinela; Along road climbing southern side of La Piramide, the southernmost peak.",,,,,,,,,,,,,,
16639,"Clark, John Littner",Otro,Gesneriaceae,Diastema,affine,,,Diastema affine,,,,,,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",,,,,,,,,,,,,,
16640,"Clark, John Littner",Otro,Gesneriaceae,Gasteranthus,corallinus,,,Gasteranthus corallinus,,,,,,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",,,,,,,,,,,,,,
16641,"Clark, John Littner",Otro,Gesneriaceae,Nomopyle,dodsonii,,,Nomopyle dodsonii,,,,Hierba,,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",,,,,,,,,,,,,,
16643,"Clark, John Littner",Otro,Gesneriaceae,Drymonia,dodsonii,,,Drymonia dodsonii,,,,,,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",,,,,,,,,,,,,,
16646,"Clark, John Littner",Otro,Rubiaceae,Amphidasya,amethystina,,,Amphidasya amethystina,,,VU-prov,Hierba,s’,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",,,,,,,,,,,,,,
16647,"Clark, John Littner",Otro,Gesneriaceae,Diastema,scabrum,,,Diastema scabrum,,,,,,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",,,,,,,,,,,,,,
16650,"Clark, John Littner",Otro,Gesneriaceae,Columnea,minutiflora,,,Columnea minutiflora,,,,Hierba trepadora,,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",,,,,,,,,,,,,,
16652,"Clark, John Littner",Otro,Gesneriaceae,Drymonia,dodsonii,,,Drymonia dodsonii,,,,,,"Parroquia: El Esfuerzo. Road between El Esfuerzo and Palanco, 7.3 km east of El Esfuerzo, before arriving in the village of Alegria del Bolo.",,,,,,,,,,,,,,
16847,"Clark, John Littner",Otro,Begoniaceae,Begonia,sericoneura,,,Begonia sericoneura,,,,Hierba,,"Parroquia: Santa Mar’a del Toachi, Centinela del Pichincha, on the road between Patrica Pilar and Maria del Toachi (before the entrance to Bijagual), Cooperativa Flor de los Rios.",,,,,,,,,,,,,,
16848,"Clark, John Littner",Otro,Lamiaceae,Torenia,fournieri,,,Torenia fournieri,,,,,,"Parroquia: Santa Mar’a del Toachi, Centinela del Pichincha, on the road between Patrica Pilar and Maria del Toachi (before the entrance to Bijagual), Cooperativa Flor de los Rios.",,,,,,,,,,,,,,
16849,"Clark, John Littner",Otro,Lamiaceae,Torenia,fournieri,,,Torenia fournieri,,,,,,"Parroquia: Santa Mar’a del Toachi, Centinela del Pichincha, on the road between Patrica Pilar and Maria del Toachi (before the entrance to Bijagual), Cooperativa Flor de los Rios.",,,,,,,,,,,,,,
16850,"Clark, John Littner",Otro,Gesneriaceae,Columnea,angustata,,,Columnea angustata,,,,Hierba trepadora,,"Parroquia: Santa Mar’a del Toachi, Centinela del Pichincha, on the road between Patrica Pilar and Maria del Toachi (before the entrance to Bijagual), Cooperativa Flor de los Rios.",,,,,,,,,,,,,,
